震源编号,震源坐标-x,震源坐标-y,震源坐标-z,发震时刻t,台站坐标-x,台站坐标-y,台站坐标-z,台站P波到时,震源-台站传播时间,震源事件文件名
45,434.2597,506.2888,488.1233,0,300,700,217,57.500001,57.500001,source_45
45,434.2597,506.2888,488.1233,0,300,300,217,58.699999,58.699999,source_45
45,434.2597,506.2888,488.1233,0,700,300,217,73.100001,73.100001,source_45
45,434.2597,506.2888,488.1233,0,500,500,100,65.899998,65.899998,source_45
46,352.0317,522.008,523.5756,0,500,500,900,71.900003,71.900003,source_46
46,352.0317,522.008,523.5756,0,783,500,783,92.299998,92.299998,source_46
46,352.0317,522.008,523.5756,0,500,783,783,68.000004,68.000004,source_46
46,352.0317,522.008,523.5756,0,217,500,783,41.900001,41.900001,source_46
46,352.0317,522.008,523.5756,0,500,217,783,77.299997,77.299997,source_46
46,352.0317,522.008,523.5756,0,900,500,500,114.500001,114.500001,source_46
46,352.0317,522.008,523.5756,0,700,846,500,100.100003,100.100003,source_46
46,352.0317,522.008,523.5756,0,300,846,500,66.500001,66.500001,source_46
46,352.0317,522.008,523.5756,0,300,154,500,76.099999,76.099999,source_46
46,352.0317,522.008,523.5756,0,700,154,500,104.900002,104.900002,source_46
46,352.0317,522.008,523.5756,0,700,700,217,89.900002,89.900002,source_46
46,352.0317,522.008,523.5756,0,300,700,217,58.699999,58.699999,source_46
46,352.0317,522.008,523.5756,0,300,300,217,63.500002,63.500002,source_46
46,352.0317,522.008,523.5756,0,700,300,217,95.299996,95.299996,source_46
46,352.0317,522.008,523.5756,0,500,500,100,81.200004,81.200004,source_46
47,512.5164,563.2919,485.172,0,500,500,900,71.900003,71.900003,source_47
47,512.5164,563.2919,485.172,0,783,500,783,68.000004,68.000004,source_47
47,512.5164,563.2919,485.172,0,500,783,783,60.800001,60.800001,source_47
47,512.5164,563.2919,485.172,0,217,500,783,72.499998,72.499998,source_47
47,512.5164,563.2919,485.172,0,500,217,783,79.999998,79.999998,source_47
47,512.5164,563.2919,485.172,0,900,500,500,76.099999,76.099999,source_47
47,512.5164,563.2919,485.172,0,700,846,500,66.500001,66.500001,source_47
47,512.5164,563.2919,485.172,0,300,846,500,68.300001,68.300001,source_47
47,512.5164,563.2919,485.172,0,100,500,500,83.6,83.6,source_47
47,512.5164,563.2919,485.172,0,300,154,500,92,92,source_47
47,512.5164,563.2919,485.172,0,700,154,500,90.499997,90.499997,source_47
47,512.5164,563.2919,485.172,0,700,700,217,56.299999,56.299999,source_47
47,512.5164,563.2919,485.172,0,300,700,217,59.599999,59.599999,source_47
47,512.5164,563.2919,485.172,0,300,300,217,73.100001,73.100001,source_47
47,512.5164,563.2919,485.172,0,700,300,217,71.3,71.3,source_47
47,512.5164,563.2919,485.172,0,500,500,100,64.7,64.7,source_47
48,679.8096,381.8142,503.2137,0,500,500,900,82.699999,82.699999,source_48
48,679.8096,381.8142,503.2137,0,783,500,783,46.100002,46.100002,source_48
48,679.8096,381.8142,503.2137,0,500,783,783,100.400001,100.400001,source_48
48,679.8096,381.8142,503.2137,0,217,500,783,105.2,105.2,source_48
48,679.8096,381.8142,503.2137,0,500,217,783,62.3,62.3,source_48
48,679.8096,381.8142,503.2137,0,700,846,500,100.100003,100.100003,source_48
48,679.8096,381.8142,503.2137,0,300,846,500,270.799994,270.799994,source_48
48,679.8096,381.8142,503.2137,0,100,500,500,269.899994,269.899994,source_48
48,679.8096,381.8142,503.2137,0,300,154,500,253.100008,253.100008,source_48
48,679.8096,381.8142,503.2137,0,700,700,217,77.9,77.9,source_48
48,679.8096,381.8142,503.2137,0,300,700,217,109.099999,109.099999,source_48
48,679.8096,381.8142,503.2137,0,300,300,217,89.900002,89.900002,source_48
48,679.8096,381.8142,503.2137,0,700,300,217,42.800002,42.800002,source_48
48,679.8096,381.8142,503.2137,0,500,500,100,85.100003,85.100003,source_48
49,351.0008,377.9282,523.1526,0,500,500,900,76.399997,76.399997,source_49
49,351.0008,377.9282,523.1526,0,783,500,783,97.999997,97.999997,source_49
49,351.0008,377.9282,523.1526,0,500,783,783,96.500002,96.500002,source_49
49,351.0008,377.9282,523.1526,0,217,500,783,47.899999,47.899999,source_49
49,351.0008,377.9282,523.1526,0,500,217,783,55.100001,55.100001,source_49
49,351.0008,377.9282,523.1526,0,900,500,500,264.499992,264.499992,source_49
49,351.0008,377.9282,523.1526,0,700,846,500,267.500013,267.500013,source_49
49,351.0008,377.9282,523.1526,0,300,846,500,100.100003,100.100003,source_49
49,351.0008,377.9282,523.1526,0,300,154,500,41.900001,41.900001,source_49
49,351.0008,377.9282,523.1526,0,700,154,500,248.899996,248.899996,source_49
49,351.0008,377.9282,523.1526,0,700,700,217,105.2,105.2,source_49
49,351.0008,377.9282,523.1526,0,300,700,217,80.899999,80.899999,source_49
49,351.0008,377.9282,523.1526,0,300,300,217,47.3,47.3,source_49
49,351.0008,377.9282,523.1526,0,700,300,217,85.699998,85.699998,source_49
49,351.0008,377.9282,523.1526,0,500,500,100,86.000003,86.000003,source_49
50,366.9104,649.0049,468.6669,0,500,500,900,88.100001,88.100001,source_50
50,366.9104,649.0049,468.6669,0,783,500,783,104.900002,104.900002,source_50
50,366.9104,649.0049,468.6669,0,500,783,783,62.3,62.3,source_50
50,366.9104,649.0049,468.6669,0,217,500,783,63.500002,63.500002,source_50
50,366.9104,649.0049,468.6669,0,500,217,783,104.900002,104.900002,source_50
50,366.9104,649.0049,468.6669,0,900,500,500,262.400001,262.400001,source_50
50,366.9104,649.0049,468.6669,0,700,846,500,79.999998,79.999998,source_50
50,366.9104,649.0049,468.6669,0,300,846,500,23.3,23.3,source_50
50,366.9104,649.0049,468.6669,0,300,154,500,107.600003,107.600003,source_50
50,366.9104,649.0049,468.6669,0,700,154,500,124.1,124.1,source_50
50,366.9104,649.0049,468.6669,0,700,700,217,75.499997,75.499997,source_50
50,366.9104,649.0049,468.6669,0,300,300,217,77.600002,77.600002,source_50
50,366.9104,649.0049,468.6669,0,700,300,217,102.499999,102.499999,source_50
50,366.9104,649.0049,468.6669,0,500,500,100,74.299999,74.299999,source_50
51,518.5639,513.3378,511.3291,0,500,500,900,65.6,65.6,source_51
51,518.5639,513.3378,511.3291,0,783,500,783,61.999999,61.999999,source_51
51,518.5639,513.3378,511.3291,0,500,783,783,61.999999,61.999999,source_51
51,518.5639,513.3378,511.3291,0,217,500,783,67.699999,67.699999,source_51
51,518.5639,513.3378,511.3291,0,500,217,783,67.100003,67.100003,source_51
51,518.5639,513.3378,511.3291,0,900,500,500,76.099999,76.099999,source_51
51,518.5639,513.3378,511.3291,0,700,846,500,76.099999,76.099999,source_51
51,518.5639,513.3378,511.3291,0,300,846,500,80.899999,80.899999,source_51
51,518.5639,513.3378,511.3291,0,100,500,500,85.699998,85.699998,source_51
51,518.5639,513.3378,511.3291,0,300,154,500,85.699998,85.699998,source_51
51,518.5639,513.3378,511.3291,0,700,154,500,80.899999,80.899999,source_51
51,518.5639,513.3378,511.3291,0,700,700,217,63.500002,63.500002,source_51
51,518.5639,513.3378,511.3291,0,300,700,217,68.000004,68.000004,source_51
51,518.5639,513.3378,511.3291,0,300,300,217,71.3,71.3,source_51
51,518.5639,513.3378,511.3291,0,700,300,217,67.100003,67.100003,source_51
51,518.5639,513.3378,511.3291,0,500,500,100,68.000004,68.000004,source_51
52,316.1457,483.2723,620.3233,0,500,500,900,53.599998,53.599998,source_52
52,316.1457,483.2723,620.3233,0,783,500,783,95.299996,95.299996,source_52
52,316.1457,483.2723,620.3233,0,500,783,783,67.100003,67.100003,source_52
52,316.1457,483.2723,620.3233,0,500,217,783,60.800001,60.800001,source_52
52,316.1457,483.2723,620.3233,0,900,500,500,114.500001,114.500001,source_52
52,316.1457,483.2723,620.3233,0,700,846,500,104.900002,104.900002,source_52
52,316.1457,483.2723,620.3233,0,300,846,500,66.500001,66.500001,source_52
52,316.1457,483.2723,620.3233,0,100,500,500,33.500001,33.500001,source_52
52,316.1457,483.2723,620.3233,0,300,154,500,57.500001,57.500001,source_52
52,316.1457,483.2723,620.3233,0,700,154,500,99.5,99.5,source_52
52,316.1457,483.2723,620.3233,0,300,700,217,83.300002,83.300002,source_52
52,316.1457,483.2723,620.3233,0,300,300,217,80.899999,80.899999,source_52
52,316.1457,483.2723,620.3233,0,500,500,100,106.1,106.1,source_52
53,423.7532,367.0779,461.5932,0,500,500,900,84.799998,84.799998,source_53
53,423.7532,367.0779,461.5932,0,500,783,783,97.7,97.7,source_53
53,423.7532,367.0779,461.5932,0,217,500,783,71.900003,71.900003,source_53
53,423.7532,367.0779,461.5932,0,500,217,783,60.800001,60.800001,source_53
53,423.7532,367.0779,461.5932,0,900,500,500,104.900002,104.900002,source_53
53,423.7532,367.0779,461.5932,0,700,846,500,114.500001,114.500001,source_53
53,423.7532,367.0779,461.5932,0,300,846,500,104.900002,104.900002,source_53
53,423.7532,367.0779,461.5932,0,100,500,500,71.3,71.3,source_53
53,423.7532,367.0779,461.5932,0,300,154,500,33.199999,33.199999,source_53
53,423.7532,367.0779,461.5932,0,700,154,500,71.3,71.3,source_53
53,423.7532,367.0779,461.5932,0,700,700,217,90.800002,90.800002,source_53
53,423.7532,367.0779,461.5932,0,300,700,217,76.700002,76.700002,source_53
53,423.7532,367.0779,461.5932,0,300,300,217,39.500002,39.500002,source_53
53,423.7532,367.0779,461.5932,0,700,300,217,61.999999,61.999999,source_53
53,423.7532,367.0779,461.5932,0,500,500,100,67.100003,67.100003,source_53
54,598.3345,632.5496,653.0223,0,500,500,900,44,44,source_54
54,598.3345,632.5496,653.0223,0,783,500,783,35.300002,35.300002,source_54
54,598.3345,632.5496,653.0223,0,500,783,783,23.3,23.3,source_54
54,598.3345,632.5496,653.0223,0,217,500,783,77.299997,77.299997,source_54
54,598.3345,632.5496,653.0223,0,500,217,783,82.099997,82.099997,source_54
54,598.3345,632.5496,653.0223,0,900,500,500,61.999999,61.999999,source_54
54,598.3345,632.5496,653.0223,0,700,846,500,39.2,39.2,source_54
54,598.3345,632.5496,653.0223,0,300,846,500,68.000004,68.000004,source_54
54,598.3345,632.5496,653.0223,0,100,500,500,104.900002,104.900002,source_54
54,598.3345,632.5496,653.0223,0,300,154,500,114.500001,114.500001,source_54
54,598.3345,632.5496,653.0223,0,700,700,217,80.899999,80.899999,source_54
54,598.3345,632.5496,653.0223,0,300,700,217,101.899996,101.899996,source_54
54,598.3345,632.5496,653.0223,0,300,300,217,118.699998,118.699998,source_54
54,598.3345,632.5496,653.0223,0,700,300,217,106.700003,106.700003,source_54
54,598.3345,632.5496,653.0223,0,500,500,100,110.299997,110.299997,source_54
55,396.7242,685.9767,581.9835,0,500,500,900,66.799998,66.799998,source_55
55,396.7242,685.9767,581.9835,0,783,500,783,88.100001,88.100001,source_55
55,396.7242,685.9767,581.9835,0,500,783,783,33.199999,33.199999,source_55
55,396.7242,685.9767,581.9835,0,217,500,783,51.5,51.5,source_55
55,396.7242,685.9767,581.9835,0,500,217,783,100.400001,100.400001,source_55
55,396.7242,685.9767,581.9835,0,900,500,500,104.900002,104.900002,source_55
55,396.7242,685.9767,581.9835,0,700,846,500,58.1,58.1,source_55
55,396.7242,685.9767,581.9835,0,300,846,500,21.199999,21.199999,source_55
55,396.7242,685.9767,581.9835,0,100,500,500,60.5,60.5,source_55
55,396.7242,685.9767,581.9835,0,300,154,500,233.3,233.3,source_55
55,396.7242,685.9767,581.9835,0,700,154,500,130.400002,130.400002,source_55
55,396.7242,685.9767,581.9835,0,300,700,217,61.700001,61.700001,source_55
55,396.7242,685.9767,581.9835,0,300,300,217,104.000002,104.000002,source_55
55,396.7242,685.9767,581.9835,0,500,500,100,101.599999,101.599999,source_55
56,667.874,559.4484,619.1209,0,500,500,900,53.599998,53.599998,source_56
56,667.874,559.4484,619.1209,0,783,500,783,22.700001,22.700001,source_56
56,667.874,559.4484,619.1209,0,500,783,783,49.699999,49.699999,source_56
56,667.874,559.4484,619.1209,0,217,500,783,91.700003,91.700003,source_56
56,667.874,559.4484,619.1209,0,500,217,783,74.900001,74.900001,source_56
56,667.874,559.4484,619.1209,0,900,500,500,37.999999,37.999999,source_56
56,667.874,559.4484,619.1209,0,700,846,500,47.899999,47.899999,source_56
56,667.874,559.4484,619.1209,0,300,846,500,89.900002,89.900002,source_56
56,667.874,559.4484,619.1209,0,100,500,500,113.300003,113.300003,source_56
56,667.874,559.4484,619.1209,0,300,154,500,108.499996,108.499996,source_56
56,667.874,559.4484,619.1209,0,700,154,500,76.099999,76.099999,source_56
56,667.874,559.4484,619.1209,0,700,700,217,76.099999,76.099999,source_56
56,667.874,559.4484,619.1209,0,300,700,217,106.399998,106.399998,source_56
56,667.874,559.4484,619.1209,0,700,300,217,89.900002,89.900002,source_56
56,667.874,559.4484,619.1209,0,500,500,100,105.499998,105.499998,source_56
57,681.1923,340.5245,449.4453,0,500,500,900,98.899998,98.899998,source_57
57,681.1923,340.5245,449.4453,0,783,500,783,66.500001,66.500001,source_57
57,681.1923,340.5245,449.4453,0,500,783,783,115.699999,115.699999,source_57
57,681.1923,340.5245,449.4453,0,217,500,783,116.899997,116.899997,source_57
57,681.1923,340.5245,449.4453,0,500,217,783,68.300001,68.300001,source_57
57,681.1923,340.5245,449.4453,0,900,500,500,39.2,39.2,source_57
57,681.1923,340.5245,449.4453,0,700,846,500,109.700002,109.700002,source_57
57,681.1923,340.5245,449.4453,0,300,846,500,133.699998,133.699998,source_57
57,681.1923,340.5245,449.4453,0,100,500,500,128.900006,128.900006,source_57
57,681.1923,340.5245,449.4453,0,300,154,500,91.399997,91.399997,source_57
57,681.1923,340.5245,449.4453,0,700,154,500,18.8,18.8,source_57
57,681.1923,340.5245,449.4453,0,700,700,217,76.099999,76.099999,source_57
57,681.1923,340.5245,449.4453,0,300,700,217,110.9,110.9,source_57
57,681.1923,340.5245,449.4453,0,300,300,217,80.300003,80.300003,source_57
57,681.1923,340.5245,449.4453,0,700,300,217,24.800001,24.800001,source_57
57,681.1923,340.5245,449.4453,0,500,500,100,76.399997,76.399997,source_57
58,653.6746,418.2003,347.1641,0,500,500,900,112.099998,112.099998,source_58
58,653.6746,418.2003,347.1641,0,783,500,783,85.699998,85.699998,source_58
58,653.6746,418.2003,347.1641,0,500,783,783,114.500001,114.500001,source_58
58,653.6746,418.2003,347.1641,0,500,217,783,96.500002,96.500002,source_58
58,653.6746,418.2003,347.1641,0,900,500,500,45.200001,45.200001,source_58
58,653.6746,418.2003,347.1641,0,700,846,500,85.699998,85.699998,source_58
58,653.6746,418.2003,347.1641,0,300,846,500,114.500001,114.500001,source_58
58,653.6746,418.2003,347.1641,0,100,500,500,113.300003,113.300003,source_58
58,653.6746,418.2003,347.1641,0,300,154,500,86.900003,86.900003,source_58
58,653.6746,418.2003,347.1641,0,700,154,500,47.899999,47.899999,source_58
58,653.6746,418.2003,347.1641,0,700,700,217,47.600001,47.600001,source_58
58,653.6746,418.2003,347.1641,0,300,700,217,86.900003,86.900003,source_58
58,653.6746,418.2003,347.1641,0,300,300,217,67.699999,67.699999,source_58
58,653.6746,418.2003,347.1641,0,500,500,100,46.399999,46.399999,source_58
59,544.4675,399.5037,421.8249,0,500,500,900,87.200001,87.200001,source_59
59,544.4675,399.5037,421.8249,0,783,500,783,77.600002,77.600002,source_59
59,544.4675,399.5037,421.8249,0,500,783,783,95.299996,95.299996,source_59
59,544.4675,399.5037,421.8249,0,217,500,783,90.499997,90.499997,source_59
59,544.4675,399.5037,421.8249,0,500,217,783,71.599998,71.599998,source_59
59,544.4675,399.5037,421.8249,0,900,500,500,66.500001,66.500001,source_59
59,544.4675,399.5037,421.8249,0,700,846,500,99.200003,99.200003,source_59
59,544.4675,399.5037,421.8249,0,300,846,500,104.900002,104.900002,source_59
59,544.4675,399.5037,421.8249,0,100,500,500,95.299996,95.299996,source_59
59,544.4675,399.5037,421.8249,0,300,154,500,59.599999,59.599999,source_59
59,544.4675,399.5037,421.8249,0,700,154,500,46.399999,46.399999,source_59
59,544.4675,399.5037,421.8249,0,700,700,217,67.100003,67.100003,source_59
59,544.4675,399.5037,421.8249,0,300,700,217,76.700002,76.700002,source_59
59,544.4675,399.5037,421.8249,0,300,300,217,52.700002,52.700002,source_59
59,544.4675,399.5037,421.8249,0,700,300,217,38.3,38.3,source_59
59,544.4675,399.5037,421.8249,0,500,500,100,53.9,53.9,source_59
60,520.3031,421.9844,375.9236,0,500,500,900,96.799999,96.799999,source_60
60,520.3031,421.9844,375.9236,0,783,500,783,90.499997,90.499997,source_60
60,520.3031,421.9844,375.9236,0,500,783,783,100.100003,100.100003,source_60
60,520.3031,421.9844,375.9236,0,217,500,783,95.299996,95.299996,source_60
60,520.3031,421.9844,375.9236,0,500,217,783,82.099997,82.099997,source_60
60,520.3031,421.9844,375.9236,0,900,500,500,71.900003,71.900003,source_60
60,520.3031,421.9844,375.9236,0,100,500,500,81.500001,81.500001,source_60
60,520.3031,421.9844,375.9236,0,300,154,500,62.3,62.3,source_60
60,520.3031,421.9844,375.9236,0,700,154,500,57.2,57.2,source_60
60,520.3031,421.9844,375.9236,0,700,700,217,61.999999,61.999999,source_60
60,520.3031,421.9844,375.9236,0,300,700,217,66.799998,66.799998,source_60
60,520.3031,421.9844,375.9236,0,300,300,217,43.099999,43.099999,source_60
60,520.3031,421.9844,375.9236,0,700,300,217,36.800001,36.800001,source_60
60,520.3031,421.9844,375.9236,0,500,500,100,42.5,42.5,source_60
61,517.1453,680.5732,563.8672,0,500,500,900,65.6,65.6,source_61
61,517.1453,680.5732,563.8672,0,783,500,783,67.699999,67.699999,source_61
61,517.1453,680.5732,563.8672,0,217,500,783,73.100001,73.100001,source_61
61,517.1453,680.5732,563.8672,0,500,217,783,97.999997,97.999997,source_61
61,517.1453,680.5732,563.8672,0,900,500,500,78.500003,78.500003,source_61
61,517.1453,680.5732,563.8672,0,700,846,500,34.1,34.1,source_61
61,517.1453,680.5732,563.8672,0,300,846,500,40.399998,40.399998,source_61
61,517.1453,680.5732,563.8672,0,100,500,500,85.699998,85.699998,source_61
61,517.1453,680.5732,563.8672,0,300,154,500,119.3,119.3,source_61
61,517.1453,680.5732,563.8672,0,700,154,500,256.700009,256.700009,source_61
61,517.1453,680.5732,563.8672,0,700,700,217,66.500001,66.500001,source_61
61,517.1453,680.5732,563.8672,0,300,300,217,104.900002,104.900002,source_61
61,517.1453,680.5732,563.8672,0,700,300,217,104.000002,104.000002,source_61
61,517.1453,680.5732,563.8672,0,500,500,100,95.299996,95.299996,source_61
62,531.9017,445.8449,525.8397,0,500,500,900,61.999999,61.999999,source_62
62,531.9017,445.8449,525.8397,0,783,500,783,57.500001,57.500001,source_62
62,531.9017,445.8449,525.8397,0,500,783,783,72.499998,72.499998,source_62
62,531.9017,445.8449,525.8397,0,217,500,783,68.300001,68.300001,source_62
62,531.9017,445.8449,525.8397,0,500,217,783,53.9,53.9,source_62
62,531.9017,445.8449,525.8397,0,900,500,500,244.7,244.7,source_62
62,531.9017,445.8449,525.8397,0,700,846,500,85.699998,85.699998,source_62
62,531.9017,445.8449,525.8397,0,300,846,500,94.400004,94.400004,source_62
62,531.9017,445.8449,525.8397,0,100,500,500,89.900002,89.900002,source_62
62,531.9017,445.8449,525.8397,0,300,154,500,75.499997,75.499997,source_62
62,531.9017,445.8449,525.8397,0,700,154,500,66.500001,66.500001,source_62
62,531.9017,445.8449,525.8397,0,700,700,217,73.100001,73.100001,source_62
62,531.9017,445.8449,525.8397,0,300,700,217,80.300003,80.300003,source_62
62,531.9017,445.8449,525.8397,0,300,300,217,68.300001,68.300001,source_62
62,531.9017,445.8449,525.8397,0,500,500,100,73.100001,73.100001,source_62
63,538.8166,678.1042,492.2282,0,500,500,900,82.400002,82.400002,source_63
63,538.8166,678.1042,492.2282,0,783,500,783,75.499997,75.499997,source_63
63,538.8166,678.1042,492.2282,0,500,783,783,45.499999,45.499999,source_63
63,538.8166,678.1042,492.2282,0,217,500,783,86.900003,86.900003,source_63
63,538.8166,678.1042,492.2282,0,500,217,783,104.000002,104.000002,source_63
63,538.8166,678.1042,492.2282,0,900,500,500,248.300001,248.300001,source_63
63,538.8166,678.1042,492.2282,0,700,846,500,42.5,42.5,source_63
63,538.8166,678.1042,492.2282,0,300,846,500,56.899998,56.899998,source_63
63,538.8166,678.1042,492.2282,0,100,500,500,256.399989,256.399989,source_63
63,538.8166,678.1042,492.2282,0,700,154,500,263.300002,263.300002,source_63
63,538.8166,678.1042,492.2282,0,700,700,217,48.500001,48.500001,source_63
63,538.8166,678.1042,492.2282,0,300,700,217,61.099999,61.099999,source_63
63,538.8166,678.1042,492.2282,0,300,300,217,98.899998,98.899998,source_63
63,538.8166,678.1042,492.2282,0,700,300,217,91.1,91.1,source_63
63,538.8166,678.1042,492.2282,0,500,500,100,78.8,78.8,source_63
64,567.4908,623.581,617.8569,0,500,500,900,47.600001,47.600001,source_64
64,567.4908,623.581,617.8569,0,783,500,783,42.800002,42.800002,source_64
64,567.4908,623.581,617.8569,0,500,783,783,28.4,28.4,source_64
64,567.4908,623.581,617.8569,0,217,500,783,72.499998,72.499998,source_64
64,567.4908,623.581,617.8569,0,500,217,783,82.099997,82.099997,source_64
64,567.4908,623.581,617.8569,0,900,500,500,62.899999,62.899999,source_64
64,567.4908,623.581,617.8569,0,700,846,500,41.6,41.6,source_64
64,567.4908,623.581,617.8569,0,300,846,500,61.099999,61.099999,source_64
64,567.4908,623.581,617.8569,0,100,500,500,94.099998,94.099998,source_64
64,567.4908,623.581,617.8569,0,300,154,500,104.900002,104.900002,source_64
64,567.4908,623.581,617.8569,0,700,700,217,76.099999,76.099999,source_64
64,567.4908,623.581,617.8569,0,300,700,217,90.499997,90.499997,source_64
64,567.4908,623.581,617.8569,0,300,300,217,104.900002,104.900002,source_64
64,567.4908,623.581,617.8569,0,700,300,217,97.999997,97.999997,source_64
64,567.4908,623.581,617.8569,0,500,500,100,100.400001,100.400001,source_64
65,569.173,589.5124,558.1654,0,500,500,900,58.400001,58.400001,source_65
65,569.173,589.5124,558.1654,0,783,500,783,50.900001,50.900001,source_65
65,569.173,589.5124,558.1654,0,500,783,783,44,44,source_65
65,569.173,589.5124,558.1654,0,217,500,783,74.000001,74.000001,source_65
65,569.173,589.5124,558.1654,0,500,217,783,77.600002,77.600002,source_65
65,569.173,589.5124,558.1654,0,900,500,500,57.2,57.2,source_65
65,569.173,589.5124,558.1654,0,700,846,500,42.800002,42.800002,source_65
65,569.173,589.5124,558.1654,0,300,846,500,64.099997,64.099997,source_65
65,569.173,589.5124,558.1654,0,100,500,500,86.900003,86.900003,source_65
65,569.173,589.5124,558.1654,0,300,154,500,104.900002,104.900002,source_65
65,569.173,589.5124,558.1654,0,700,154,500,82.099997,82.099997,source_65
65,569.173,589.5124,558.1654,0,300,700,217,80.899999,80.899999,source_65
65,569.173,589.5124,558.1654,0,700,300,217,80.899999,80.899999,source_65
65,569.173,589.5124,558.1654,0,500,500,100,82.400002,82.400002,source_65
66,611.3737,408.7665,586.0691,0,500,500,900,57.2,57.2,source_66
66,611.3737,408.7665,586.0691,0,783,500,783,37.999999,37.999999,source_66
66,611.3737,408.7665,586.0691,0,500,783,783,79.700001,79.700001,source_66
66,611.3737,408.7665,586.0691,0,217,500,783,82.099997,82.099997,source_66
66,611.3737,408.7665,586.0691,0,500,217,783,41.6,41.6,source_66
66,611.3737,408.7665,586.0691,0,900,500,500,48.500001,48.500001,source_66
66,611.3737,408.7665,586.0691,0,300,846,500,113.300003,113.300003,source_66
66,611.3737,408.7665,586.0691,0,100,500,500,110.600002,110.600002,source_66
66,611.3737,408.7665,586.0691,0,300,154,500,72.499998,72.499998,source_66
66,611.3737,408.7665,586.0691,0,700,154,500,41.6,41.6,source_66
66,611.3737,408.7665,586.0691,0,700,700,217,87.200001,87.200001,source_66
66,611.3737,408.7665,586.0691,0,300,300,217,90.499997,90.499997,source_66
66,611.3737,408.7665,586.0691,0,700,300,217,66.799998,66.799998,source_66
66,611.3737,408.7665,586.0691,0,500,500,100,92.299998,92.299998,source_66
67,534.1234,514.9291,346.3983,0,500,500,900,103.699997,103.699997,source_67
67,534.1234,514.9291,346.3983,0,783,500,783,95.299996,95.299996,source_67
67,534.1234,514.9291,346.3983,0,500,783,783,96.500002,96.500002,source_67
67,534.1234,514.9291,346.3983,0,217,500,783,100.100003,100.100003,source_67
67,534.1234,514.9291,346.3983,0,500,217,783,99.200003,99.200003,source_67
67,534.1234,514.9291,346.3983,0,900,500,500,70.100002,70.100002,source_67
67,534.1234,514.9291,346.3983,0,700,846,500,71.900003,71.900003,source_67
67,534.1234,514.9291,346.3983,0,300,846,500,79.700001,79.700001,source_67
67,534.1234,514.9291,346.3983,0,100,500,500,85.699998,85.699998,source_67
67,534.1234,514.9291,346.3983,0,300,154,500,84.799998,84.799998,source_67
67,534.1234,514.9291,346.3983,0,700,154,500,77.299997,77.299997,source_67
67,534.1234,514.9291,346.3983,0,700,700,217,39.2,39.2,source_67
67,534.1234,514.9291,346.3983,0,300,700,217,52.700002,52.700002,source_67
67,534.1234,514.9291,346.3983,0,300,300,217,56.299999,56.299999,source_67
67,534.1234,514.9291,346.3983,0,700,300,217,43.699998,43.699998,source_67
67,534.1234,514.9291,346.3983,0,500,500,100,33.500001,33.500001,source_67
68,448.3226,669.7658,530.2999,0,500,500,900,72.499998,72.499998,source_68
68,448.3226,669.7658,530.2999,0,783,500,783,82.699999,82.699999,source_68
68,448.3226,669.7658,530.2999,0,500,783,783,39.2,39.2,source_68
68,448.3226,669.7658,530.2999,0,217,500,783,66.500001,66.500001,source_68
68,448.3226,669.7658,530.2999,0,500,217,783,97.999997,97.999997,source_68
68,448.3226,669.7658,530.2999,0,900,500,500,254.000008,254.000008,source_68
68,448.3226,669.7658,530.2999,0,700,846,500,61.099999,61.099999,source_68
68,448.3226,669.7658,530.2999,0,300,154,500,248.899996,248.899996,source_68
68,448.3226,669.7658,530.2999,0,700,700,217,71.3,71.3,source_68
68,448.3226,669.7658,530.2999,0,300,300,217,95.299996,95.299996,source_68
68,448.3226,669.7658,530.2999,0,700,300,217,101.599999,101.599999,source_68
68,448.3226,669.7658,530.2999,0,500,500,100,86.000003,86.000003,source_68
69,527.4254,346.0675,508.0976,0,500,500,900,74.900001,74.900001,source_69
69,527.4254,346.0675,508.0976,0,783,500,783,71.3,71.3,source_69
69,527.4254,346.0675,508.0976,0,500,783,783,96.500002,96.500002,source_69
69,527.4254,346.0675,508.0976,0,217,500,783,79.999998,79.999998,source_69
69,527.4254,346.0675,508.0976,0,500,217,783,44.300001,44.300001,source_69
69,527.4254,346.0675,508.0976,0,900,500,500,249.500006,249.500006,source_69
69,527.4254,346.0675,508.0976,0,100,500,500,253.699988,253.699988,source_69
69,527.4254,346.0675,508.0976,0,300,154,500,56.899998,56.899998,source_69
69,527.4254,346.0675,508.0976,0,700,154,500,47.3,47.3,source_69
69,527.4254,346.0675,508.0976,0,700,700,217,89.599997,89.599997,source_69
69,527.4254,346.0675,508.0976,0,300,700,217,95.299996,95.299996,source_69
69,527.4254,346.0675,508.0976,0,300,300,217,61.700001,61.700001,source_69
69,527.4254,346.0675,508.0976,0,700,300,217,53.9,53.9,source_69
69,527.4254,346.0675,508.0976,0,500,500,100,78.8,78.8,source_69
70,482.5034,600.8752,578.5238,0,500,500,900,53.599998,53.599998,source_70
70,482.5034,600.8752,578.5238,0,783,500,783,61.999999,61.999999,source_70
70,482.5034,600.8752,578.5238,0,500,783,783,36.800001,36.800001,source_70
70,482.5034,600.8752,578.5238,0,217,500,783,57.500001,57.500001,source_70
70,482.5034,600.8752,578.5238,0,500,217,783,77.600002,77.600002,source_70
70,482.5034,600.8752,578.5238,0,900,500,500,76.399997,76.399997,source_70
